content_replicate,TTT,RAF,MPR,MS
neg_3-20230929_M10,0,0,1.421359223,21.75
351G_5,0,0,1.376975169,12
351Gx01_5,0,0,1.464684015,21.75
355G_5,0,0,1.371621622,13.5
355Gx01_5,0,0,1.436090226,12.5
356G_5,0,0,1.317669173,21
356Gx01_5,0,0,1.446927374,19
357G_5,0,0,1.338329764,24.5
357Gx01_5,0,0,1.382022472,22
361G_5,0,0,1.365296804,17.25
361Gx01_5,0,0,1.357414449,22
neg_4-20230929_M10,0,0,1.375,27.75
351G_6,0,0,1.305194805,12.25
351Gx01_6,0,0,1.397482014,26
355G_6,0,0,1.349557522,8.5
355Gx01_6,0,0,1.396551724,15.75
356G_6,0,0,1.25093633,21.5
356Gx01_6,0,0,1.377622378,46
357G_6,0,0,1.36875,15.25
357Gx01_6,0,0,1.365168539,23.5
361G_6,0,0,1.5,41
361Gx01_6,0,0,1.26916221,22
neg_5-20230929_M10,0,0,1.366024518,21.75
351G_7,0,0,1.323595506,14
351Gx01_7,0,0,1.402298851,18.75
355G_7,0,0,1.350877193,15
355Gx01_7,0,0,1.406367041,15
356G_7,0,0,1.305769231,19.75
356Gx01_7,0,0,1.345423143,20.5
357G_7,0,0,1.335456476,17
357Gx01_7,0,0,1.287292818,18.5
361G_7,0,0,1.349099099,17.25
361Gx01_7,0,0,1.261732852,26.25
neg_6-20230929_M10,0,0,1.295366795,22.5
351G_8,0,0,1.259423503,17
351Gx01_8,0,0,1.244642857,27
355G_8,0,0,1.28285078,14
355Gx01_8,0,0,1.333333333,19.75
356G_8,0,0,1.247637051,21.75
356Gx01_8,0,0,1.265597148,26.75
357G_8,0,0,1.246435845,24.75
357Gx01_8,0,0,1.350282486,21.5
361G_8,0,0,1.304347826,11.5
361Gx01_8,0,0,1.152899824,27.75
blank_1-20230929_M13,0,0,1.49689441,25.5
373G_1,25.5,0.039215686,10.82631579,812
373Gx01_1,0,0,1.424901186,22.75
374G_1,29.25,0.034188034,23.29354839,1556.75
374Gx01_1,28.5,0.035087719,7.852760736,789.5
375G_1,19.5,0.051282051,13.27296588,1084.5
375Gx01_1,0,0,1.417794971,23.5
380G_1,0,0,1.398886827,30.75
380Gx01_1,0,0,1.417536534,39.5
blank_2-20230929_M13,0,0,1.559223301,20
373G_2,16.5,0.060606061,22.27386935,2091.5
373Gx01_2,0,0,1.554934823,25.25
374G_2,27.75,0.036036036,22.54202899,1773.25
374Gx01_2,0,0,1.691699605,24.5
375G_2,28.5,0.035087719,8.921568627,772.75
375Gx01_2,0,0,1.546788991,21.75
380G_2,0,0,1.443722944,27.75
380Gx01_2,0,0,1.538022814,26
blank_3-20230929_M13,0,0,1.496254682,24.5
neg_1-20230929_M13,0,0,1.522954092,21.75
373G_3,20.25,0.049382716,29.99493671,2852
373Gx01_3,0,0,1.541818182,26
374G_3,47.25,0.021164021,8.6,616.25
374Gx01_3,0,0,1.509057971,27
375G_3,15.75,0.063492063,19.83410138,1955.75
375Gx01_3,0,0,1.46366782,35.5
380G_3,47.25,0.021164021,6.639065817,646
380Gx01_3,0,0,1.436928702,27
blank_4-20230929_M13,0,0,1.504638219,30.25
neg_2-20230929_M13,0,0,1.538752363,26.75
373G_4,18.75,0.053333333,22.07614213,2050.75
373Gx01_4,0,0,1.501805054,27.5
374G_4,22.5,0.044444444,21.7771261,1738.25
374Gx01_4,0,0,1.579047619,26.25
375G_4,23.25,0.043010753,10.34216867,869.75
375Gx01_4,30,0.033333333,5.679144385,518.75
380G_4,0,0,1.579422383,24.25
380Gx01_4,0,0,1.45505618,28
neg_3-20230929_M13,0,0,1.539473684,28.5
373G_5,17.25,0.057971014,21.72817955,2052
373Gx01_5,0,0,1.475128645,25.25
374G_5,24.75,0.04040404,20.93678161,1631.5
374Gx01_5,0,0,1.482374768,23.25
375G_5,18,0.055555556,10.6509434,917.5
375Gx01_5,0,0,1.443447038,30.25
380G_5,0,0,1.391650099,19.5
380Gx01_5,0,0,1.408348457,25.25
neg_4-20230929_M13,0,0,1.561165049,22
373G_6,15,0.066666667,26.88308458,2582.25
373Gx01_6,0,0,1.483576642,19.75
374G_6,23.25,0.043010753,15.56302521,847
374Gx01_6,0,0,1.418478261,25.25
375G_6,24,0.041666667,9.148984199,849
375Gx01_6,0,0,1.482041588,33.75
380G_6,0,0,1.503386005,21.5
380Gx01_6,0,0,1.45825603,29
neg_5-20230929_M13,0,0,1.470699433,19.5
373G_7,14.25,0.070175439,20.60143198,2045.75
373Gx01_7,0,0,1.392123288,25.25
374G_7,27,0.037037037,13.23848238,938
374Gx01_7,42,0.023809524,4.30017762,463.75
375G_7,16.5,0.060606061,10.96091954,907.25
375Gx01_7,47.25,0.021164021,3.865284974,422.25
380G_7,36,0.027777778,8.523178808,824.25
380Gx01_7,0,0,1.362344583,24.5
neg_6-20230929_M13,0,0,1.333333333,23.75
373G_8,32.25,0.031007752,11.76086957,1023.5
373Gx01_8,0,0,1.360225141,26.25
374G_8,24.75,0.04040404,23.52974504,1813.5
374Gx01_8,0,0,1.320512821,26.75
375G_8,15.75,0.063492063,12.55,868.25
375Gx01_8,0,0,1.301785714,24.25
380G_8,32.25,0.031007752,8.669546436,826.25
380Gx01_8,0,0,1.282051282,27.75
blank_1-20230929_M2,0,0,1.44015444,20.25
302G_1,0,0,1.474698795,21
302Gx01_1,0,0,1.554371002,30.5
303G_1,0,0,1.463636364,18
303Gx01_1,0,0,1.589403974,22.75
307G_1,0,0,1.418491484,12.5
307Gx01_1,0,0,1.485355649,18.25
308G_1,0,0,1.531317495,20
308Gx01_1,0,0,1.539112051,17
309G_1,0,0,1.556064073,21.5
309Gx01_1,0,0,1.496842105,18.5
blank_2-20230929_M2,0,0,1.469387755,20.75
302G_2,0,0,1.463617464,47
302Gx01_2,0,0,1.52247191,17
303G_2,0,0,1.24964132,70
303Gx01_2,0,0,1.557471264,15.5
307G_2,0,0,1.516203704,16
307Gx01_2,0,0,1.545454545,21.75
308G_2,0,0,1.440839695,21.75
308Gx01_2,0,0,1.476618705,22.5
309G_2,41.25,0.024242424,3.344488189,285.5
309Gx01_2,0,0,1.472527473,21.75
blank_3-20230929_M2,0,0,1.484955752,18.25
neg_1-20230929_M2,0,0,1.44668008,28.5
302G_3,0,0,1.445783133,25.75
302Gx01_3,0,0,1.47660312,23.25
303G_3,0,0,1.39245283,22.25
303Gx01_3,0,0,1.501845018,16.5
307G_3,0,0,1.49086758,19
307Gx01_3,0,0,1.503597122,21.75
308G_3,0,0,1.411978221,27.75
308Gx01_3,0,0,1.532846715,21.75
309G_3,46.5,0.021505376,2.68490566,223.5
309Gx01_3,0,0,1.419469027,21.25
blank_4-20230929_M2,0,0,1.410526316,19.5
neg_2-20230929_M2,0,0,1.421985816,25.75
302G_4,0,0,1.431372549,22.5
302Gx01_4,0,0,1.539162113,17.25
303G_4,34.5,0.028985507,4.111940299,411
303Gx01_4,0,0,1.493848858,21.25
307G_4,0,0,1.436956522,22.25
307Gx01_4,0,0,1.432809773,23.5
308G_4,44.25,0.02259887,2.81508079,250.75
308Gx01_4,0,0,1.527629234,26
309G_4,39.75,0.025157233,2.899280576,247.75
309Gx01_4,0,0,1.411359725,26.25
neg_3-20230929_M2,0,0,1.428819444,23.25
302G_5,0,0,1.362403101,22.75
302Gx01_5,0,0,1.397260274,24.25
303G_5,0,0,1.328467153,24.25
303Gx01_5,0,0,1.407849829,20
307G_5,0,0,1.432835821,26.25
307Gx01_5,0,0,1.406408094,27.75
308G_5,0,0,1.412727273,25.75
308Gx01_5,42.75,0.023391813,2.490533563,197.75
309G_5,45.75,0.021857923,2.884191176,255.75
309Gx01_5,0,0,1.403508772,23
neg_4-20230929_M2,0,0,1.336052202,28.25
302G_6,0,0,1.359528487,21
302Gx01_6,0,0,1.376068376,23.25
303G_6,0,0,1.328467153,24.5
303Gx01_6,0,0,1.370558376,20.25
307G_6,0,0,1.379530917,25.75
307Gx01_6,0,0,1.382905983,28
308G_6,0,0,1.329371817,31.25
308Gx01_6,0,0,1.410472973,25.75
309G_6,42,0.023809524,2.796099291,237
309Gx01_6,0,0,1.372413793,27.5
neg_5-20230929_M2,0,0,1.356451613,24.25
302G_7,0,0,1.31166348,26.5
302Gx01_7,0,0,1.401372213,24.25
303G_7,0,0,1.292418773,30.25
303Gx01_7,0,0,1.385521886,29
307G_7,0,0,1.367647059,22.5
307Gx01_7,0,0,1.406690141,24
308G_7,47.25,0.021164021,2.484210526,212
308Gx01_7,0,0,1.362416107,30.5
309G_7,41.25,0.024242424,3.272566372,266.25
309Gx01_7,0,0,1.316865417,30
neg_6-20230929_M2,0,0,1.283783784,23.75
302G_8,0,0,1.410881801,23.25
302Gx01_8,0,0,1.268852459,26.75
303G_8,0,0,1.310344828,22
303Gx01_8,0,0,1.293220339,28.75
307G_8,0,0,1.22754491,28.25
307Gx01_8,0,0,1.344178082,26.5
308G_8,37.5,0.026666667,3.011532125,255.75
308Gx01_8,0,0,1.301164725,24.5
309G_8,0,0,1.312727273,25
309Gx01_8,0,0,1.229310345,25.75
blank_1-20230929_M3,0,0,1.138539043,14
381G_1,36,0.027777778,5.14379085,747.25
381Gx01_1,0,0,1.147914033,11.25
385G_1,0,0,1.099871959,12
385Gx01_1,0,0,1.12125,12
386G_1,0,0,1.060122699,12.75
386Gx01_1,0,0,1.120987654,13
387G_1,0,0,1.107373868,13.5
387Gx01_1,0,0,1.130325815,10.5
391G_1,0,0,1.090556274,14.75
391Gx01_1,0,0,1.121287129,16.5
blank_2-20230929_M3,0,0,1.109785203,12.75
381G_2,0,0,1.274580336,39.5
381Gx01_2,0,0,1.177536232,14.5
385G_2,0,0,1.092909535,13
385Gx01_2,0,0,1.167671894,14.75
386G_2,0,0,1.094132029,17.75
386Gx01_2,0,0,1.228571429,33.5
387G_2,0,0,1.069822485,11
387Gx01_2,0,0,1.177997528,11.5
391G_2,0,0,1.085956416,25
391Gx01_2,0,0,1.077283372,13.25
blank_3-20230929_M3,0,0,1.151807229,13.5
neg_1-20230929_M3,0,0,1.151207116,12
381G_3,47.25,0.021164021,3.145939086,412.5
381Gx01_3,0,0,1.165127021,13
385G_3,0,0,1.108695652,12.5
385Gx01_3,0,0,1.161407767,8.5
386G_3,0,0,1.102409639,15
386Gx01_3,0,0,1.147619048,13.5
387G_3,0,0,1.131840796,14.75
387Gx01_3,0,0,1.147482014,10.25
391G_3,0,0,1.144099379,14.5
391Gx01_3,0,0,1.134638923,18
blank_4-20230929_M3,0,0,1.151260504,13.75
neg_2-20230929_M3,0,0,1.144067797,17.75
381G_4,0,0,1.149746193,15.5
381Gx01_4,0,0,1.159624413,13.25
385G_4,0,0,1.091019417,12.75
385Gx01_4,0,0,1.144859813,15.5
386G_4,0,0,1.071261682,18
386Gx01_4,0,0,1.127962085,15
387G_4,0,0,1.110834371,12.5
387Gx01_4,0,0,1.154313487,8
391G_4,16.5,0.060606061,1.701005025,100.25
391Gx01_4,0,0,1.119512195,14
neg_3-20230929_M3,0,0,1.138173302,15
381G_5,0,0,1.150537634,19
381Gx01_5,0,0,1.115789474,12.5
385G_5,0,0,1.066744731,14.25
385Gx01_5,0,0,1.165876777,15
386G_5,0,0,1.068292683,17
386Gx01_5,0,0,1.161747344,12.75
387G_5,0,0,1.110696517,13.5
387Gx01_5,0,0,1.151219512,11.25
391G_5,0,0,1.120101138,16.75
391Gx01_5,0,0,1.075995175,15.5
neg_4-20230929_M3,0,0,1.121333333,10.75
381G_6,0,0,1.132998745,14.5
381Gx01_6,0,0,1.122847302,16.75
385G_6,0,0,1.068509615,15.25
385Gx01_6,0,0,1.133101852,16
386G_6,0,0,1.054545455,24.25
386Gx01_6,0,0,1.145783133,16
387G_6,0,0,1.09875,11.25
387Gx01_6,0,0,1.144592953,13
391G_6,0,0,1.09273183,14.5
391Gx01_6,0,0,1.07646356,15
neg_5-20230929_M3,0,0,1.114182692,13.5
381G_7,24,0.041666667,5.856423174,708.5
381Gx01_7,4.5,0.222222222,1.241918665,61.5
385G_7,0,0,1.037558685,20.25
385Gx01_7,0,0,1.117305459,19
386G_7,0,0,1.055363322,26.25
386Gx01_7,0,0,1.140979689,12.5
387G_7,0,0,1.07160804,15
387Gx01_7,0,0,1.114956737,14.25
391G_7,0,0,1.096855346,15
391Gx01_7,0,0,1.148036254,11.25
neg_6-20230929_M3,0,0,1.084951456,15.75
381G_8,47.25,0.021164021,3.459079284,464
381Gx01_8,0,0,1.115654206,14.5
385G_8,0,0,1.057210965,19.75
385Gx01_8,0,0,1.084541063,14.75
386G_8,0,0,1.079346558,22
386Gx01_8,0,0,1.094610778,15.5
387G_8,0,0,1.064556962,14.25
387Gx01_8,0,0,1.071601942,12
391G_8,0,0,1.085459184,13.25
391Gx01_8,0,0,1.095757576,17
blank_1-20230929_M5,0,0,1.56741573,19.5
313G_1,0,0,1.736263736,6.25
313Gx01_1,0,0,1.629473684,26.25
314G_1,36.75,0.027210884,9.158774373,677.5
314Gx01_1,0,0,1.487132353,28
315G_1,43.5,0.022988506,16.38141026,1105.25
315Gx01_1,0,0,1.549800797,24.25
320G_1,0,0,2.703592814,4.75
320Gx01_1,38.25,0.026143791,7.189516129,745.5
blank_2-20230929_M5,0,0,1.605584642,19.25
313G_2,36.75,0.027210884,15.16487455,885.5
313Gx01_2,40.5,0.024691358,6.06294964,687.75
314G_2,17.25,0.057971014,14.06176471,839.5
314Gx01_2,0,0,1.548543689,24.5
315G_2,0,0,1.659090909,20.5
315Gx01_2,45.75,0.021857923,4.605172414,460
320G_2,0,0,2.119601329,4.25
320Gx01_2,35.25,0.028368794,5.312399356,558
blank_3-20230929_M5,0,0,1.566006601,22
neg_1-20230929_M5,0,0,1.524953789,25.25
313G_3,24.75,0.04040404,15.90625,981.75
313Gx01_3,25.5,0.039215686,8.746551724,897
314G_3,15,0.066666667,32.17261905,2535.25
314Gx01_3,0,0,1.549363057,15.75
315G_3,0,0,1.615591398,23.25
315Gx01_3,33.75,0.02962963,4.475,522.75
320G_3,0,0,1.921641791,2.75
320Gx01_3,0,0,1.336419753,41.25
blank_4-20230929_M5,0,0,1.462897527,25.75
neg_2-20230929_M5,0,0,1.52715655,23.25
313G_4,0,0,1.644827586,28.5
313Gx01_4,0,0,1.494117647,24
314G_4,18,0.055555556,11.7016129,782.75
314Gx01_4,0,0,1.550561798,21.75
315G_4,24.75,0.04040404,13.65206186,1031.75
315Gx01_4,0,0,1.54438861,18.5
320G_4,0,0,1.921641791,3
320Gx01_4,0,0,1.347432024,34.25
neg_3-20230929_M5,0,0,1.473520249,23.75
313G_5,0,0,1.674657534,36.5
313Gx01_5,0,0,1.497576737,19.5
314G_5,21,0.047619048,12.61445783,879.75
314Gx01_5,21.75,0.045977011,7.859491779,725.5
315G_5,0,0,1.559585492,22.25
315Gx01_5,24,0.041666667,9.263754045,801
320G_5,0,0,1.985018727,2.5
320Gx01_5,36,0.027777778,5.145962733,528.25
neg_4-20230929_M5,0,0,1.495253165,23.5
313G_6,0,0,1.575757576,33.25
313Gx01_6,0,0,1.468292683,24.75
314G_6,30,0.033333333,37.7804878,3350.75
314Gx01_6,35.25,0.028368794,5.05799373,573.75
315G_6,26.25,0.038095238,13.3038961,1042.25
315Gx01_6,0,0,1.467948718,21.75
320G_6,0,0,1.830039526,3.25
320Gx01_6,0,0,1.276190476,31.75
neg_5-20230929_M5,0,0,1.448757764,27.75
313G_7,48,0.020833333,8.848684211,540.75
313Gx01_7,44.25,0.02259887,3.818181818,442.25
314G_7,34.5,0.028985507,8.555555556,647
314Gx01_7,0,0,1.384962406,29
315G_7,0,0,1.527906977,27.5
315Gx01_7,0,0,1.433489828,20.75
320G_7,0,0,1.860465116,3
320Gx01_7,0,0,1.263473054,36.75
neg_6-20230929_M5,0,0,1.33033033,28.75
313G_8,0,0,1.648648649,21.75
313Gx01_8,0,0,1.312307692,26.75
314G_8,0,0,1.648876404,47.25
314Gx01_8,0,0,1.385737439,25.75
315G_8,18.75,0.053333333,13.32643678,1011.75
315Gx01_8,0,0,1.401273885,27.75
320G_8,0,0,1.819852941,2.75
320Gx01_8,28.5,0.035087719,6.420180723,652.5
blank_1-20230929_M6,0,0,1.898785425,27.25
362G_1,42,0.023809524,4.615909091,384.75
362Gx01_1,0,0,2.006048387,28
363G_1,0,0,1.816046967,31.5
363Gx01_1,0,0,1.937022901,29.25
367G_1,12,0.083333333,24.74774775,1956.75
367Gx01_1,0,0,1.876447876,26
369G_1,18.75,0.053333333,7.596491228,649.5
369Gx01_1,0,0,1.712092131,31.75
blank_2-20230929_M6,0,0,1.966850829,30.75
362G_2,44.25,0.02259887,3.350409836,257.75
362Gx01_2,0,0,2.265917603,28.5
363G_2,39,0.025641026,3.150278293,272
363Gx01_2,0,0,2.146086957,33.25
367G_2,12.75,0.078431373,7.342342342,452.75
367Gx01_2,47.25,0.021164021,4.283760684,488.5
369G_2,25.5,0.039215686,6.237089202,506
369Gx01_2,0,0,1.917785235,35.25
blank_3-20230929_M6,0,0,2.006920415,29.25
neg_1-20230929_M6,0,0,2.114,29.5
362G_3,0,0,2.105882353,40.75
362Gx01_3,0,0,2.210434783,32.75
363G_3,0,0,2.135231317,37
363Gx01_3,0,0,2.171029668,33.5
367G_3,14.25,0.070175439,21.93442623,1912
367Gx01_3,0,0,2.060344828,32.5
369G_3,14.25,0.070175439,15.62227603,1482.5
369Gx01_3,0,0,1.737864078,36.5
blank_4-20230929_M6,0,0,1.869346734,37.5
neg_2-20230929_M6,0,0,2.120996441,33.75
362G_4,32.25,0.031007752,4.244186047,403.5
362Gx01_4,0,0,2.219512195,34.25
363G_4,0,0,2.051813472,35.75
363Gx01_4,0,0,2.053872054,38.75
367G_4,12.75,0.078431373,12.93823529,738
367Gx01_4,37.5,0.026666667,4.663349917,492.5
369G_4,11.25,0.088888889,14.85888078,1398.75
369Gx01_4,0,0,1.838870432,39
neg_3-20230929_M6,0,0,2.071929825,33.5
362G_5,0,0,1.996316759,34.75
362Gx01_5,0,0,2.126666667,37.5
363G_5,0,0,2.070052539,29.25
363Gx01_5,0,0,2.040716612,37.75
367G_5,15.75,0.063492063,15.7826087,1141
367Gx01_5,0,0,1.936102236,36.25
369G_5,32.25,0.031007752,6.10723192,419.75
369Gx01_5,0,0,1.768852459,36
neg_4-20230929_M6,0,0,2.092624357,29.25
362G_6,0,0,2.005681818,35.25
362Gx01_6,0,0,2.025125628,34.25
363G_6,0,0,1.972413793,31.75
363Gx01_6,0,0,2,34.5
367G_6,12.75,0.078431373,22.31593407,1913.5
367Gx01_6,30.75,0.032520325,4.744615385,517.75
369G_6,12,0.083333333,12.74712644,1244.5
369Gx01_6,0,0,1.709415584,36.75
neg_5-20230929_M6,0,0,1.996592845,32.25
362G_7,0,0,1.918250951,33.75
362Gx01_7,0,0,2.038461538,31.75
363G_7,0,0,1.911458333,33.75
363Gx01_7,0,0,1.856230032,39.5
367G_7,15,0.066666667,12.91899441,1044.25
367Gx01_7,0,0,1.801587302,38.75
369G_7,9.75,0.102564103,10.67579909,974
369Gx01_7,0,0,1.629934211,41
neg_6-20230929_M6,0,0,1.786184211,29.75
362G_8,0,0,1.626998224,41.75
362Gx01_8,0,0,1.696920583,40.75
363G_8,0,0,1.744791667,29.75
363Gx01_8,0,0,1.743464052,36.5
367G_8,13.5,0.074074074,20.07492795,1629.75
367Gx01_8,46.5,0.021505376,3.428355958,411.75
369G_8,8.25,0.121212121,11.33261339,1166
369Gx01_8,39,0.025641026,5.068403909,391.25
blank_1-20230929_M7,0,0,1.542372881,7.5
326G_1,0,0,2.273684211,21
326Gx01_1,25.5,0.039215686,9.684848485,674.5
327G_1,0,0,2.8802589,3.25
327Gx01_1,38.25,0.026143791,8.722222222,488.5
331G_1,0,0,1.464615385,8.25
331Gx01_1,0,0,1.48189415,7.25
blank_2-20230929_M7,0,0,1.588082902,12.5
326G_2,0,0,2.602150538,13.75
326Gx01_2,33,0.03030303,4.517676768,343.5
327G_2,0,0,2.589403974,7
327Gx01_2,0,0,1.498680739,14
331G_2,0,0,1.569321534,7.5
331Gx01_2,0,0,1.464891041,15.75
blank_3-20230929_M7,0,0,1.57,16.75
neg_1-20230929_M7,0,0,1.575418994,11.75
326G_3,0,0,2.923529412,7.75
326Gx01_3,39,0.025641026,4.424019608,330.25
327G_3,0,0,2.486928105,10.75
327Gx01_3,0,0,1.457002457,14.5
331G_3,0,0,1.475274725,9.75
331Gx01_3,0,0,1.464891041,13
blank_4-20230929_M7,0,0,1.544334975,12.5
neg_2-20230929_M7,0,0,1.474619289,14
326G_4,0,0,2.275964392,8.5
326Gx01_4,35.25,0.028368794,4.038004751,293.75
327G_4,0,0,2.158273381,8
327Gx01_4,45.75,0.021857923,3.608478803,254.75
331G_4,0,0,1.408108108,11
331Gx01_4,0,0,1.398584906,13
neg_3-20230929_M7,0,0,1.535626536,16.25
326G_5,0,0,1.8802589,6.5
326Gx01_5,0,0,1.3598234,23.75
327G_5,0,0,1.99245283,8
327Gx01_5,33.75,0.02962963,7.077294686,412.5
331G_5,0,0,1.434782609,10.75
331Gx01_5,0,0,1.4,13.25
neg_4-20230929_M7,0,0,1.438095238,14.5
326G_6,0,0,1.743589744,6
326Gx01_6,39.75,0.025157233,4.595061728,355.75
327G_6,0,0,2.003558719,8.5
327Gx01_6,0,0,1.397530864,40
331G_6,0,0,1.466124661,14.5
331Gx01_6,0,0,1.359375,15.25
neg_5-20230929_M7,0,0,1.495192308,16.25
326G_7,0,0,1.825174825,9.5
326Gx01_7,0,0,1.315384615,13.75
327G_7,0,0,1.723849372,5
327Gx01_7,37.5,0.026666667,6.080188679,374.25
331G_7,0,0,1.397877984,10
331Gx01_7,0,0,1.330969267,13.75
neg_6-20230929_M7,0,0,1.334101382,11
326G_8,0,0,1.823728814,10.5
326Gx01_8,47.25,0.021164021,3.663615561,302.5
327G_8,0,0,1.753731343,3
327Gx01_8,27,0.037037037,6.179487179,507
331G_8,0,0,1.314285714,10.75
331Gx01_8,0,0,1.243181818,15
blank_1-20230929_M8,0,0,1.42745098,16.75
332G_1,0,0,1.463414634,16.25
332Gx01_1,0,0,1.445783133,17
333G_1,0,0,1.467908903,14.5
333Gx01_1,0,0,1.428846154,17
337G_1,0,0,1.446764092,11.75
337Gx01_1,0,0,1.416996047,18
338G_1,0,0,1.611111111,18.5
338Gx01_1,0,0,1.433133733,17.5
339G_1,0,0,1.630289532,18.25
339Gx01_1,0,0,1.386,16
blank_2-20230929_M8,0,0,1.458633094,21.5
332G_2,0,0,1.391791045,19.75
332Gx01_2,0,0,1.432624113,24
333G_2,0,0,1.41682243,21
333Gx01_2,0,0,1.424957841,17.75
337G_2,0,0,1.45112782,19
337Gx01_2,0,0,1.466431095,16.75
338G_2,0,0,1.432432432,19.5
338Gx01_2,0,0,1.510280374,13.5
339G_2,0,0,1.659274194,24.5
339Gx01_2,0,0,1.359375,16.25
blank_3-20230929_M8,0,0,1.48951049,21.25
neg_1-20230929_M8,0,0,1.489603025,19
332G_3,0,0,1.458333333,21.5
332Gx01_3,0,0,1.429794521,24.75
333G_3,0,0,1.408928571,18.75
333Gx01_3,0,0,1.471001757,14.75
337G_3,0,0,1.354609929,26
337Gx01_3,0,0,1.413735343,27.25
338G_3,0,0,1.445255474,21
338Gx01_3,0,0,1.453913043,18
339G_3,0,0,1.5078125,17.75
339Gx01_3,0,0,1.393939394,20
blank_4-20230929_M8,0,0,1.321895425,25.25
neg_2-20230929_M8,0,0,1.519434629,19.75
332G_4,0,0,1.540145985,21
332Gx01_4,0,0,1.458333333,19
333G_4,0,0,1.387719298,19.25
333Gx01_4,0,0,1.452702703,19.25
337G_4,0,0,1.403738318,19.25
337Gx01_4,0,0,1.436944938,15.75
338G_4,0,0,1.381578947,16.25
338Gx01_4,0,0,1.453913043,16.5
339G_4,0,0,1.447619048,18.25
339Gx01_4,0,0,1.327702703,22.5
neg_3-20230929_M8,0,0,1.411371237,23.25
332G_5,0,0,1.413669065,19.25
332Gx01_5,0,0,1.436026936,21.5
333G_5,0,0,1.373214286,13
333Gx01_5,0,0,1.404006678,19
337G_5,0,0,1.445065177,20.5
337Gx01_5,0,0,1.419463087,20
338G_5,0,0,1.495479204,20.25
338Gx01_5,0,0,1.39011925,21.25
339G_5,0,0,1.575875486,22
339Gx01_5,0,0,1.350694444,21
neg_4-20230929_M8,0,0,1.415973378,18
332G_6,0,0,1.338652482,18.75
332Gx01_6,0,0,1.364085667,15.75
333G_6,0,0,1.365280289,16.75
333Gx01_6,0,0,1.43728223,14.25
337G_6,0,0,1.403880071,20
337Gx01_6,0,0,1.397260274,16.75
338G_6,0,0,1.46025878,23.75
338Gx01_6,0,0,1.406091371,18.75
339G_6,0,0,1.543307087,21.5
339Gx01_6,0,0,1.409490334,21
neg_5-20230929_M8,0,0,1.494407159,10.75
332G_7,0,0,1.412280702,27.25
332Gx01_7,0,0,1.389544688,20
333G_7,0,0,1.433333333,30
333Gx01_7,0,0,1.357495881,19.25
337G_7,38.25,0.026143791,1.712564544,23.25
337Gx01_7,0,0,1.422735346,17.75
338G_7,0,0,1.401140684,18
338Gx01_7,0,0,1.504587156,10.75
339G_7,0,0,1.512974052,20.25
339Gx01_7,0,0,1.396581197,24.5
neg_6-20230929_M8,0,0,1.258426966,14.75
332G_8,0,0,1.419410745,21.75
332Gx01_8,0,0,1.2592,18
333G_8,0,0,1.346830986,16.75
333Gx01_8,0,0,1.326956522,17.75
337G_8,0,0,1.573943662,29.5
337Gx01_8,0,0,1.304560261,19.25
338G_8,0,0,1.391143911,22
338Gx01_8,0,0,1.298831386,24.5
339G_8,0,0,1.5,26.75
339Gx01_8,0,0,1.394366197,20.75
blank_1-20230929_M9,0,0,1.414847162,8
343G_1,0,0,1.278195489,5.25
343Gx01_1,0,0,1.414096916,7.25
344G_1,0,0,1.217073171,4
344Gx01_1,0,0,1.400843882,5
345G_1,0,0,1.293975904,3.75
345Gx01_1,0,0,1.406047516,7.5
349G_1,0,0,1.356973995,6.25
349Gx01_1,0,0,1.415754923,7.25
350G_1,0,0,1.375598086,4.25
350Gx01_1,0,0,1.425110132,9.25
blank_2-20230929_M9,0,0,1.435845214,27.5
343G_2,0,0,1.289473684,3.75
343Gx01_2,0,0,1.365988909,11.5
344G_2,0,0,1.282973621,3
344Gx01_2,0,0,1.405405405,12.75
345G_2,0,0,1.382716049,6
345Gx01_2,0,0,1.472222222,11.75
349G_2,0,0,1.388392857,6.25
349Gx01_2,0,0,1.437984496,8.5
350G_2,0,0,1.386160714,9.75
350Gx01_2,0,0,1.459677419,14.25
blank_3-20230929_M9,0,0,1.326750449,20
neg_1-20230929_M9,0,0,1.379746835,7
343G_3,0,0,1.32853717,4.5
343Gx01_3,0,0,1.414048059,11
344G_3,0,0,1.304347826,4.25
344Gx01_3,0,0,1.337614679,13.75
345G_3,0,0,1.317016317,9
345Gx01_3,0,0,1.377819549,9.5
349G_3,0,0,1.39159292,12
349Gx01_3,0,0,1.362162162,18
350G_3,0,0,1.365957447,21.5
350Gx01_3,0,0,1.461382114,54.5
blank_4-20230929_M9,0,0,1.336956522,18.75
neg_2-20230929_M9,0,0,1.451292247,10.25
343G_4,0,0,1.285714286,4.25
343Gx01_4,0,0,1.377777778,13
344G_4,0,0,1.241217799,4.75
344Gx01_4,0,0,1.411978221,18.75
345G_4,0,0,1.317460317,6.25
345Gx01_4,0,0,1.420754717,15.25
349G_4,0,0,1.281927711,3.25
349Gx01_4,0,0,1.412313433,33.75
350G_4,0,0,1.398305085,31.25
350Gx01_4,0,0,1.333931777,16.75
neg_3-20230929_M9,0,0,1.391544118,15
343G_5,0,0,1.293706294,4.75
343Gx01_5,0,0,1.33481153,6.25
344G_5,0,0,1.257611241,4.75
344Gx01_5,0,0,1.370441459,6.75
345G_5,0,0,1.341232227,6
